SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-19.989    100   -19.687  -22.950  -28.769  0.321  1.562  0.000  0.000  338.854
-19.989    100   -19.687  -22.950  -28.769  0.321  1.562  0.000  0.000  338.854
-127.973     58   -18.809  -21.913  -47.837  0.174  1.366  0.000  0.000  336.636
-127.973     58   -18.809  -21.913  -47.837  0.174  1.366  0.000  0.000  336.636
-202.921      2   -17.930  -20.960  -38.965  0.125  0.950  0.000  0.000  331.289
-202.921      2   -17.930  -20.960  -38.965  0.125  0.950  0.000  0.000  331.289
-202.921      2   -17.930  -20.960  -38.965  0.125  0.950  0.000  0.000  331.289
-266.122    -93   -17.051  -20.005  -38.442  0.043  0.812  0.000  0.000  330.407
-266.122    -93   -17.051  -20.005  -38.442  0.043  0.812  0.000  0.000  330.407
-391.998   -170   -15.996  -18.744  -63.907  -0.051  1.136  0.000  0.000  334.264
-391.998   -170   -15.996  -18.744  -63.907  -0.051  1.136  0.000  0.000  334.264
-554.024   -217   -15.293  -17.981  -83.791  -0.084  1.329  0.000  0.000  334.184
-554.024   -217   -15.293  -17.981  -83.791  -0.084  1.329  0.000  0.000  334.184
-657.808   -328   -14.766  -17.309  -67.416  0.118  1.469  0.000  0.000  327.802
-657.808   -328   -14.766  -17.309  -67.416  0.118  1.469  0.000  0.000  327.802
-667.281   -479   -14.238  -16.737  -32.055  0.355  1.577  0.000  0.000  314.070
-667.281   -479   -14.238  -16.737  -32.055  0.355  1.577  0.000  0.000  314.070
-679.292   -585   -13.711  -16.316  -35.772  0.371  1.897  0.000  0.000  294.064
-679.292   -585   -13.711  -16.316  -35.772  0.371  1.897  0.000  0.000  294.064
-537.690   -611   -13.359  -16.002  19.837  0.818  2.043  0.000  0.000  269.786
-537.690   -611   -13.359  -16.002  19.837  0.818  2.043  0.000  0.000  269.786
-326.728   -625   -13.008  -15.823  48.812  0.954  1.969  0.000  0.000  240.919
-326.728   -625   -13.008  -15.823  48.812  0.954  1.969  0.000  0.000  240.919
-79.580   -502   -12.832  -15.738  67.106  1.028  1.783  0.000  0.000  207.556
-79.580   -502   -12.832  -15.738  67.106  1.028  1.783  0.000  0.000  207.556
209.032   -326   -12.656  -15.725  89.650  1.127  1.610  0.000  0.000  170.229
209.032   -326   -12.656  -15.725  89.650  1.127  1.610  0.000  0.000  170.229
522.277   -107   -12.656  -15.733  111.304  1.167  1.371  0.000  0.000  130.615
935.022    168   -12.656  -15.732  167.947  1.408  1.008  0.000  0.000  92.630
1385.612    502   -12.305  -15.400  211.979  1.542  0.703  0.000  0.000  69.052
1815.779    822   -12.305  -15.294  241.060  1.597  0.387  0.000  0.000  53.388
2142.447   1206   -12.129  -15.149  237.916  1.540  0.271  0.000  0.000  43.555
2336.787   1206   -12.129  -15.149  217.670  1.429  0.124  0.000  0.000  35.956
2448.908   1842   -11.953  -14.947  207.280  1.359  0.041  0.000  0.000  32.468
2500.788   2164   -11.777  -14.670  201.765  1.276  -0.011  0.000  0.000  34.870
2500.788   2164   -11.777  -14.670  201.765  1.276  -0.011  0.000  0.000  34.870
2528.009   2313   -11.426  -14.308  202.943  1.207  -0.107  0.000  0.000  43.573
2528.009   2313   -11.426  -14.308  202.943  1.207  -0.107  0.000  0.000  43.573
2460.770   2393   -10.898  -13.857  169.261  1.038  0.138  0.000  0.000  57.316
2460.770   2393   -10.898  -13.857  169.261  1.038  0.138  0.000  0.000  57.316
2315.809   2126   -10.371  -13.174  135.263  0.934  0.296  0.000  0.000  75.390
2315.809   2126   -10.371  -13.174  135.263  0.934  0.296  0.000  0.000  75.390
2140.980   1226   -9.668  -12.238  118.447  0.858  0.239  0.000  0.000  98.135
2140.980   1226   -9.668  -12.238  118.447  0.858  0.239  0.000  0.000  98.135
1881.713    957   -8.965  -11.334  79.414  0.733  0.667  0.000  0.000  124.071
1881.713    957   -8.965  -11.334  79.414  0.733  0.667  0.000  0.000  124.071
1524.231    902   -8.086  -10.375  25.754  0.602  1.339  0.000  0.000  156.894
1524.231    902   -8.086  -10.375  25.754  0.602  1.339  0.000  0.000  156.894
1131.443    862   -7.207  -9.429  -10.679  0.598  1.949  0.000  0.000  192.035
1131.443    862   -7.207  -9.429  -10.679  0.598  1.949  0.000  0.000  192.035
685.776    861   -6.328  -8.473  -60.034  0.482  2.539  0.000  0.000  226.451
685.776    861   -6.328  -8.473  -60.034  0.482  2.539  0.000  0.000  226.451
208.454    896   -5.449  -7.555  -108.398  0.266  2.769  0.000  0.000  254.242
208.454    896   -5.449  -7.555  -108.398  0.266  2.769  0.000  0.000  254.242
-207.125    709   -4.570  -6.582  -121.366  0.164  2.645  0.000  0.000  276.324
-207.125    709   -4.570  -6.582  -121.366  0.164  2.645  0.000  0.000  276.324
-527.903    280   -3.691  -5.716  -117.493  0.307  3.093  0.000  0.000  291.639
-527.903    280   -3.691  -5.716  -117.493  0.307  3.093  0.000  0.000  291.639
-729.451   -127   -2.988  -4.864  -94.864  0.590  3.545  0.000  0.000  300.216
-729.451   -127   -2.988  -4.864  -94.864  0.590  3.545  0.000  0.000  300.216
-729.451   -127   -2.988  -4.864  -94.864  0.590  3.545  0.000  0.000  300.216
-859.211   -439   -2.109  -4.168  -93.146  0.586  3.540  0.000  0.000  299.914
-859.211   -439   -2.109  -4.168  -93.146  0.586  3.540  0.000  0.000  299.914
-943.908   -662   -1.230  -3.295  -97.362  0.472  3.207  0.000  0.000  295.277
-943.908   -662   -1.230  -3.295  -97.362  0.472  3.207  0.000  0.000  295.277
-890.090   -782   -0.703  -2.901  -60.383  0.652  2.881  0.000  0.000  283.891
-890.090   -782   -0.703  -2.901  -60.383  0.652  2.881  0.000  0.000  283.891
-699.818   -876   -0.176  -2.612  -13.848  0.795  2.504  0.000  0.000  265.070
-699.818   -876   -0.176  -2.612  -13.848  0.795  2.504  0.000  0.000  265.070
-396.502   -840   0.000  -2.442  38.603  0.873  1.920  0.000  0.000  239.580
-396.502   -840   0.000  -2.442  38.603  0.873  1.920  0.000  0.000  239.580
-14.616   -675   0.176  -2.355  86.495  0.921  1.252  0.000  0.000  208.646
-14.616   -675   0.176  -2.355  86.495  0.921  1.252  0.000  0.000  208.646
465.268   -409   0.176  -2.334  152.115  1.098  0.453  0.000  0.000  174.025
465.268   -409   0.176  -2.334  152.115  1.098  0.453  0.000  0.000  174.025
1011.365    -54   0.176  -2.338  214.592  1.205  -0.426  0.000  0.000  137.761
1011.365    -54   0.176  -2.338  214.592  1.205  -0.426  0.000  0.000  137.761
1606.485    393   0.176  -2.325  279.810  1.288  -1.397  0.000  0.000  103.638
1606.485    393   0.176  -2.325  279.810  1.288  -1.397  0.000  0.000  103.638
2129.406    945   0.176  -2.264  303.438  1.273  -1.748  0.000  0.000  73.509
2129.406    945   0.176  -2.264  303.438  1.273  -1.748  0.000  0.000  73.509
2530.972   1485   0.352  -2.113  305.247  1.095  -2.349  0.000  0.000  50.157
2530.972   1485   0.352  -2.113  305.247  1.095  -2.349  0.000  0.000  50.157
2829.923   2005   0.352  -1.844  310.118  1.042  -2.740  0.000  0.000  35.122
2829.923   2005   0.352  -1.844  310.118  1.042  -2.740  0.000  0.000  35.122
2991.653   2416   0.703  -1.423  292.648  0.906  -2.761  0.000  0.000  34.482
2991.653   2416   0.703  -1.423  292.648  0.906  -2.761  0.000  0.000  34.482
2991.653   2416   0.703  -1.423  292.648  0.906  -2.761  0.000  0.000  34.482
2978.346   2725   1.055  -0.826  250.901  0.738  -2.399  0.000  0.000  45.103
2978.346   2725   1.055  -0.826  250.901  0.738  -2.399  0.000  0.000  45.103
2734.243   2252   1.582  0.285  178.706  0.418  -1.971  0.000  0.000  70.676
2734.243   2252   1.582  0.285  178.706  0.418  -1.971  0.000  0.000  70.676
2296.457   1773   1.934  1.133  107.882  0.289  -1.158  0.000  0.000  103.968
2296.457   1773   1.934  1.133  107.882  0.289  -1.158  0.000  0.000  103.968
1672.242   1549   2.285  2.037  27.845  0.059  -0.382  0.000  0.000  140.992
1672.242   1549   2.285  2.037  27.845  0.059  -0.382  0.000  0.000  140.992
957.430   1560   2.988  2.875  -36.498  -0.242  -0.098  0.000  0.000  177.154
957.430   1560   2.988  2.875  -36.498  -0.242  -0.098  0.000  0.000  177.154
254.094   1626   3.691  3.744  -74.543  -0.377  0.273  0.000  0.000  210.455
254.094   1626   3.691  3.744  -74.543  -0.377  0.273  0.000  0.000  210.455
-389.599   1068   4.395  4.575  -101.081  -0.347  0.926  0.000  0.000  238.842
-389.599   1068   4.395  4.575  -101.081  -0.347  0.926  0.000  0.000  238.842
-972.320    388   5.098  5.313  -131.209  -0.278  1.682  0.000  0.000  259.565
-972.320    388   5.098  5.313  -131.209  -0.278  1.682  0.000  0.000  259.565
-1469.805   -226   5.625  5.904  -154.950  -0.170  2.353  0.000  0.000  269.391
-1804.840   -792   6.152  6.275  -148.603  0.025  2.705  0.000  0.000  265.490
-1874.064  -1410   6.680  5.461  -127.513  0.134  2.683  0.000  0.000  233.207
-1680.521  -1686   6.504  5.090  -86.215  0.068  1.786  0.000  0.000  182.809
-1252.325  -1686   6.504  5.090  -21.525  0.209  1.059  0.000  0.000  133.796
-763.062  -1758   6.152  4.646  7.041  0.206  0.613  0.000  0.000  83.668
-210.438  -1588   5.625  4.151  62.233  0.485  0.224  0.000  0.000  33.302
483.629   -852   5.273  3.617  158.259  0.670  -1.094  0.000  0.000  -17.930
1328.622   -852   5.273  3.617  275.916  0.685  -3.083  0.000  0.000  -59.594
1328.622   -852   5.273  3.617  275.916  0.685  -3.083  0.000  0.000  -59.594
2034.926   -288   4.746  3.073  292.918  0.518  -3.562  0.000  0.000  -93.876
2034.926   -288   4.746  3.073  292.918  0.518  -3.562  0.000  0.000  -93.876
2565.475    836   3.867  2.304  296.502  0.392  -4.241  0.000  0.000  -120.588
2565.475    836   3.867  2.304  296.502  0.392  -4.241  0.000  0.000  -120.588
2837.067   1774   3.340  1.658  262.116  0.057  -4.784  0.000  0.000  -136.147
2837.067   1774   3.340  1.658  262.116  0.057  -4.784  0.000  0.000  -136.147
2820.149   2397   2.637  1.191  206.755  -0.417  -5.247  0.000  0.000  -139.778
2820.149   2397   2.637  1.191  206.755  -0.417  -5.247  0.000  0.000  -139.778
2614.731   2690   2.109  0.966  149.319  -0.859  -5.409  0.000  0.000  -145.759
2614.731   2690   2.109  0.966  149.319  -0.859  -5.409  0.000  0.000  -145.759
2267.388   2712   1.934  0.980  86.241  -1.198  -5.015  0.000  0.000  -147.031
2267.388   2712   1.934  0.980  86.241  -1.198  -5.015  0.000  0.000  -147.031
1826.527   2551   1.758  1.175  36.014  -1.271  -4.277  0.000  0.000  -133.763
1826.527   2551   1.758  1.175  36.014  -1.271  -4.277  0.000  0.000  -133.763
1200.737   2224   1.934  1.510  -57.887  -1.659  -3.685  0.000  0.000  -108.998
1200.737   2224   1.934  1.510  -57.887  -1.659  -3.685  0.000  0.000  -108.998
442.216   1829   2.109  1.904  -141.297  -1.879  -3.000  0.000  0.000  -76.842
442.216   1829   2.109  1.904  -141.297  -1.879  -3.000  0.000  0.000  -76.842
-385.300   1274   2.461  2.329  -218.108  -1.932  -1.762  0.000  0.000  -41.708
-385.300   1274   2.461  2.329  -218.108  -1.932  -1.762  0.000  0.000  -41.708
-1250.086    558   2.813  2.672  -298.474  -2.161  -0.936  0.000  0.000  -0.149
-1250.086    558   2.813  2.672  -298.474  -2.161  -0.936  0.000  0.000  -0.149
-1250.086    558   2.813  2.672  -298.474  -2.161  -0.936  0.000  0.000  -0.149
-2088.527   -220   2.988  2.883  -364.910  -2.373  -0.300  0.000  0.000  37.917
-2088.527   -220   2.988  2.883  -364.910  -2.373  -0.300  0.000  0.000  37.917
-2771.637  -1190   3.164  2.880  -384.505  -2.353  0.100  0.000  0.000  63.517
-2771.637  -1190   3.164  2.880  -384.505  -2.353  0.100  0.000  0.000  63.517
-3403.082  -1937   3.340  2.729  -445.351  -2.633  0.570  0.000  0.000  73.874
-3403.082  -1937   3.340  2.729  -445.351  -2.633  0.570  0.000  0.000  73.874
-3941.246  -2605   3.516  2.401  -494.715  -2.905  0.552  0.000  0.000  67.147
-3941.246  -2605   3.516  2.401  -494.715  -2.905  0.552  0.000  0.000  67.147
-4295.204  -2657   3.340  1.841  -501.498  -3.020  0.166  0.000  0.000  44.226
-4295.204  -2657   3.340  1.841  -501.498  -3.020  0.166  0.000  0.000  44.226
-4448.040  -2173   2.637  1.056  -480.368  -3.070  -0.298  0.000  0.000  8.245
-4448.040  -2173   2.637  1.056  -480.368  -3.070  -0.298  0.000  0.000  8.245
-4446.642  -1118   1.758  0.144  -450.240  -3.151  -0.972  0.000  0.000  -37.158
-4446.642  -1118   1.758  0.144  -450.240  -3.151  -0.972  0.000  0.000  -37.158
-4191.535   -579   0.879  -0.833  -358.898  -2.799  -1.652  0.000  0.000  -88.096
-4191.535   -579   0.879  -0.833  -358.898  -2.799  -1.652  0.000  0.000  -88.096
-3761.487   -329   0.000  -1.835  -271.586  -2.522  -2.328  0.000  0.000  -140.859
-3761.487   -329   0.000  -1.835  -271.586  -2.522  -2.328  0.000  0.000  -140.859
-3294.864   -208   -1.055  -2.848  -217.864  -2.390  -2.936  0.000  0.000  -190.299
-3294.864   -208   -1.055  -2.848  -217.864  -2.390  -2.936  0.000  0.000  -190.299
-2899.600   -202   -2.109  -3.906  -199.743  -2.391  -3.423  0.000  0.000  -233.713
-2899.600   -202   -2.109  -3.906  -199.743  -2.391  -3.423  0.000  0.000  -233.713
-2647.278   -176   -2.988  -4.890  -211.400  -2.570  -3.810  0.000  0.000  -268.465
-2647.278   -176   -2.988  -4.890  -211.400  -2.570  -3.810  0.000  0.000  -268.465
-2647.278   -176   -2.988  -4.890  -211.400  -2.570  -3.810  0.000  0.000  -268.465
-2526.306   -240   -3.867  -5.909  -228.961  -2.715  -3.978  0.000  0.000  -295.089
-2526.306   -240   -3.867  -5.909  -228.961  -2.715  -3.978  0.000  0.000  -295.089
-2403.150   -233   -5.449  -7.426  -200.853  -2.597  -4.152  0.000  0.000  -320.472
-2403.150   -233   -5.449  -7.426  -200.853  -2.597  -4.152  0.000  0.000  -320.472
-2309.695   -316   -6.328  -8.431  -196.118  -2.677  -4.154  0.000  0.000  -338.285
-2309.695   -316   -6.328  -8.431  -196.118  -2.677  -4.154  0.000  0.000  -338.285
-2254.011   -339   -7.207  -9.431  -206.643  -2.705  -3.935  0.000  0.000  -348.286
-2254.011   -339   -7.207  -9.431  -206.643  -2.705  -3.935  0.000  0.000  -348.286
-2266.885   -436   -8.262  -10.458  -231.386  -2.712  -3.667  0.000  0.000  -352.742
-2266.885   -436   -8.262  -10.458  -231.386  -2.712  -3.667  0.000  0.000  -352.742
-2335.824   -434   -9.141  -11.409  -255.060  -2.767  -3.576  0.000  0.000  -352.988
-2335.824   -434   -9.141  -11.409  -255.060  -2.767  -3.576  0.000  0.000  -352.988
-2426.738   -511   -10.020  -12.390  -269.697  -2.757  -3.322  0.000  0.000  -351.270
-2426.738   -511   -10.020  -12.390  -269.697  -2.757  -3.322  0.000  0.000  -351.270
-2523.193   -533   -10.898  -13.371  -282.173  -2.756  -2.978  0.000  0.000  -348.440
-2523.193   -533   -10.898  -13.371  -282.173  -2.756  -2.978  0.000  0.000  -348.440
-2596.594   -653   -11.777  -14.335  -283.603  -2.697  -2.681  0.000  0.000  -344.156
-2596.594   -653   -11.777  -14.335  -283.603  -2.697  -2.681  0.000  0.000  -344.156
-2606.173   -829   -12.480  -15.287  -269.988  -2.631  -2.736  0.000  0.000  -338.158
-2529.267   -887   -13.359  -16.257  -241.110  -2.527  -3.031  0.000  0.000  -329.561
-2291.506  -1214   -17.402  -20.442  -175.705  -2.201  -3.306  0.000  0.000  -363.618
-2010.096  -1066   -18.105  -21.062  -136.237  -2.192  -3.877  0.000  0.000  -400.764
-1694.599  -1046   -18.809  -21.696  -93.923  -2.207  -4.753  0.000  0.000  -423.826
-1367.026  -1046   -18.809  -21.696  -58.416  -2.076  -5.091  0.000  0.000  -419.447
-1043.483  -1003   -19.512  -22.339  -24.740  -2.016  -5.577  0.000  0.000  -400.338
-842.075   -838   -20.215  -22.990  -38.137  -2.145  -5.603  0.000  0.000  -375.070
-842.075   -838   -20.215  -22.990  -38.137  -2.145  -5.603  0.000  0.000  -375.070
-804.857   -711   -21.094  -23.647  -73.591  -2.378  -5.658  0.000  0.000  -349.483
-804.857   -711   -21.094  -23.647  -73.591  -2.378  -5.658  0.000  0.000  -349.483
-906.788   -598   -21.797  -24.313  -113.227  -2.625  -5.723  0.000  0.000  -322.450
-906.788   -598   -21.797  -24.313  -113.227  -2.625  -5.723  0.000  0.000  -322.450
-989.947   -470   -22.676  -25.167  -101.046  -2.619  -6.021  0.000  0.000  -290.471
-989.947   -470   -22.676  -25.167  -101.046  -2.619  -6.021  0.000  0.000  -290.471
-1185.169   -292   -23.730  -26.168  -146.759  -2.809  -5.460  0.000  0.000  -251.259
-1185.169   -292   -23.730  -26.168  -146.759  -2.809  -5.460  0.000  0.000  -251.259
-1593.223   -172   -24.785  -27.183  -247.443  -3.206  -4.681  0.000  0.000  -210.907
-1593.223   -172   -24.785  -27.183  -247.443  -3.206  -4.681  0.000  0.000  -210.907
-2186.518   -121   -25.840  -28.246  -359.734  -3.592  -4.000  0.000  0.000  -225.642
-2186.518   -121   -25.840  -28.246  -359.734  -3.592  -4.000  0.000  0.000  -225.642
-2862.736    -96   -26.719  -29.251  -448.700  -3.886  -3.458  0.000  0.000  -257.041
-2862.736    -96   -26.719  -29.251  -448.700  -3.886  -3.458  0.000  0.000  -257.041
-3556.553    -74   -27.773  -30.272  -515.802  -4.172  -3.005  0.000  0.000  -290.196
-3556.553    -74   -27.773  -30.272  -515.802  -4.172  -3.005  0.000  0.000  -290.196
-4098.464    -98   -28.652  -31.301  -519.899  -4.090  -2.510  0.000  0.000  -306.596
-4098.464    -98   -28.652  -31.301  -519.899  -4.090  -2.510  0.000  0.000  -306.596
-4512.455   -105   -29.531  -32.329  -524.829  -4.086  -2.129  0.000  0.000  -313.108
-4512.455   -105   -29.531  -32.329  -524.829  -4.086  -2.129  0.000  0.000  -313.108
-4512.455   -105   -29.531  -32.329  -524.829  -4.086  -2.129  0.000  0.000  -313.108
-4916.452   -150   -30.586  -33.350  -565.620  -4.241  -1.830  0.000  0.000  -317.544
-4916.452   -150   -30.586  -33.350  -565.620  -4.241  -1.830  0.000  0.000  -317.544
-5283.458   -237   -31.992  -34.904  -593.035  -4.197  -1.580  0.000  0.000  -332.656
-5283.458   -237   -31.992  -34.904  -593.035  -4.197  -1.580  0.000  0.000  -332.656
-5484.793   -298   -33.047  -35.869  -557.880  -3.984  -1.819  0.000  0.000  -348.635
-5484.793   -298   -33.047  -35.869  -557.880  -3.984  -1.819  0.000  0.000  -348.635
-5504.732   -291   -33.926  -36.903  -504.509  -3.785  -2.006  0.000  0.000  -359.024
-5504.732   -291   -33.926  -36.903  -504.509  -3.785  -2.006  0.000  0.000  -359.024
-5433.369   -297   -34.980  -37.878  -468.085  -3.532  -1.650  0.000  0.000  -358.800
-5433.369   -297   -34.980  -37.878  -468.085  -3.532  -1.650  0.000  0.000  -358.800
-5229.958   -281   -36.035  -38.878  -404.053  -3.094  -1.584  0.000  0.000  -354.298
-5229.958   -281   -36.035  -38.878  -404.053  -3.094  -1.584  0.000  0.000  -354.298
-5025.401   -255   -36.914  -39.885  -384.633  -2.919  -1.437  0.000  0.000  -350.560
-5025.401   -255   -36.914  -39.885  -384.633  -2.919  -1.437  0.000  0.000  -350.560
-4886.649   -207   -37.969  -40.923  -391.949  -2.814  -1.188  0.000  0.000  -349.743
-4886.649   -207   -37.969  -40.923  -391.949  -2.814  -1.188  0.000  0.000  -349.743
-4682.432   -153   -39.023  -41.918  -347.003  -2.509  -1.301  0.000  0.000  -349.012
-4682.432   -153   -39.023  -41.918  -347.003  -2.509  -1.301  0.000  0.000  -349.012
-4384.023   -144   -40.078  -42.937  -285.754  -2.116  -1.055  0.000  0.000  -345.695
-4384.023   -144   -40.078  -42.937  -285.754  -2.116  -1.055  0.000  0.000  -345.695
-4050.070   -102   -40.957  -43.989  -248.453  -1.715  -0.301  0.000  0.000  -338.940
-4050.070   -102   -40.957  -43.989  -248.453  -1.715  -0.301  0.000  0.000  -338.940
-3656.985    -97   -42.012  -44.978  -195.263  -1.358  -0.309  0.000  0.000  -329.886
-3656.985    -97   -42.012  -44.978  -195.263  -1.358  -0.309  0.000  0.000  -329.886
-3656.985    -97   -42.012  -44.978  -195.263  -1.358  -0.309  0.000  0.000  -329.886
-3246.545   -105   -43.066  -46.020  -156.069  -1.164  -0.519  0.000  0.000  -329.582
